ad_am,m
1.2289537049724069, 0.5036496919413365
1.2560065828640006, 0.4973377967190806
1.2793529453975467, 0.48762455822875717
1.295411854234389, 0.5017159387284547
1.6363145928026719, 0.4910767524380101
2.2194922775669976, 0.43091778566298744
2.1875598354933663, 0.44791723758315694
2.1629965718433435, 0.46103111061762914
2.1888405217625486, 0.4600631709253099
1.691599377267916, 0.4658215527668581
