ad_am,m
0.8475015488570645, 0.8310441747618686
0.8486985171133202, 0.8227852377532505
0.853572101437292, 0.8106401903159963
0.8572108450705889, 0.7975233052048685
0.863299337225015, 0.7814917929770183
0.8718555174747693, 0.7669181258504687
0.8828694193897414, 0.7513731525929845
0.8926604403301708, 0.7377713231403084
0.9024434881265119, 0.7222261727018444
0.9183748266579415, 0.7052244174289386
0.9367599002825446, 0.6862796955322044
0.9563997474580436, 0.673165113773813
0.9834027931990852, 0.6547074623903839
1.0091949176817168, 0.6411079362904444
1.0349930220224146, 0.6289659009298456
1.063252834600374, 0.6168242199312064
1.0927534677270752, 0.6071118673457816
1.1222501142817318, 0.5964278542674628
1.15052786643389, 0.588658645486846
1.1788036253000265, 0.5804036064597823
1.2193799522083837, 0.570207018256728
1.271027986326353, 0.5585545339431508
1.2993117183365777, 0.5522428159018746
1.3546622812405502, 0.5430200143634712
1.4026376858628478, 0.5362253009714241
1.4506130904851449, 0.5294305875793769
1.477677928092871, 0.5260336738358028
1.515812479624187, 0.5206950337352585
1.5551838651322005, 0.5168140615550346
1.6007075279473466, 0.5124481450332627
1.6400669537392272, 0.5056521913743574
1.6942065953847893, 0.5012875151194436
1.759407977809854, 0.49303779152177196
1.8049336339110216, 0.48915770524644686
1.845533880251644, 0.4847910800007559
1.8836843780711368, 0.4833390818717871
1.930446868149002, 0.4809166635167825
1.9649028103265795, 0.47897830359842763
1.9981298916715486, 0.4775255967455396
2.0325858338491263, 0.4755872368271846
2.078117469808361, 0.4731646412912004
2.1298073629327936, 0.4717145921530087
2.1679598540383087, 0.4707484242704867
2.2048755111671263, 0.46832458846764435
2.2393354399167484, 0.4673578890421832
2.281178500092134, 0.46590642245615355
2.3193250113395827, 0.46348276383429077
2.3697860436314064, 0.4625183677615662
2.426403339802407, 0.46204068784018737
2.4903977875411054, 0.45962075001889924
2.553167361019239, 0.4586581257559722
2.6036283933110633, 0.4576937296832475
2.663940245123979, 0.4577024115512548
2.7230152629601974, 0.45625342549894154
2.7956356559594226, 0.45626387917674616
2.8596360835561874, 0.4553014320947988
2.955640711523378, 0.4548294219647716
3.022102847357404, 0.4538673292447837
3.0774912826957967, 0.45387530238887197
3.1488828148624126, 0.4543714091321438
3.2596556989671526, 0.4534156949274266
3.326121821373223, 0.45342526270033257
3.4159721787472597, 0.4529523666654066
3.484900009390592, 0.452962288800272
3.577210081715867, 0.45200391688085884
3.6658315782572943, 0.4520166739114001
3.7249145692376016, 0.4525110088448745
3.806142967923155, 0.45057938180374957
3.8824519367062287, 0.4496187065315995
3.9353706906632704, 0.4476830043279406
4.005521402281146, 0.44574978265799814
